"LOB","EDW_MEMBER_CK","MEMBER_MEDICAID_ID","MEMBER_KEY","MEMBER_NAME","MEMBER_SEX","MEMBER_DOB","MEMBER_ADDRESS_1","MEMBER_ADDRESS_2","MEMBER_CITY","MEMBER_STATE","MEMBER_ZIP","MEMBER_COUNTY","MEMBER_REGION","MEMBER_PRIMARY_PHONE","MEMBER_HOME_PHONE","MEMBER_CELL_PHONE","MEMBER_LANGUAGE","MEMBER_ELIG_START_DT","MEMBER_ELIG_END_DT","MEMBER_ACTIVE_IND","PCP_IRS_NBR","PCP_IRS_NAME","PCP_NPI","PCP_PROV_KEY","PCP_FIRST_NAME","PCP_LAST_NAME","PCP_ADDRESS1","PCP_ADDRESS2","PCP_CITY","PCP_STATE","PCP_ZIP","PCP_PHONE","PCP_FAX"
"MEDICAID","6918674179","910179851006","GAU2046371509","DAVID H COWAN","F","2012-07-04","1074 MILL CT","","LAKE ADAMVILLE","GA","30146","PAULDING","ATLANTA","7922475246","","","English","2025-11-01","9999-12-31","Y","496659375","BOWDON CARE CLINIC","8567551671","GAP88783213114-4663","DAVID","JONES","1002 PEACHTREE ST","Ste 15","WEST AMYCHESTER","GA","30141","2025979431","5005811523"
"MEDICAID","1609832150","638563580209","GAU7851652247","TAYLOR RODRIGUEZ","F","2008-06-21","3637 MAIN HWY","","SOUTH NICHOLASMOUTH","GA","30148","CARROLL","ATLANTA","8724869148","","","English","2026-02-01","9999-12-31","Y","102185000","MARIETTA PRIMARY CARE ASSOCIATES","7813332830","GA408476-8451","KEVIN","SNYDER","9719 RIVER WAY","Apt 97","RODRIGUEZCHESTER","GA","30078","8195017753","9883222288"
"MEDICAID","4281070078","830707974268","GAU4816958885","JEREMY WHITAKER","F","2024-09-08","9312 PARK ST","Ste 259","PORT KATHERINE","GA","30176","CARROLL","ATLANTA","2937462081","","5948612225","Unknown","2026-02-01","9999-12-31","Y","435496197","TEMPLE HEALTH SERVICES INC","6565231850","GA277132-3183","JOSEPH","JORDAN","7437 RIVER PL","","ERIKCHESTER","GA","30117","5029242391","9874773925"
"MEDICAID","9175576071","190730423759","GAU6716354335","JACK FARMER","F","2019-09-22","7804 VALLEY DR","","MELISSAHAVEN","GA","30142","CARROLL","ATLANTA","9394063363","","","English","2025-04-01","9999-12-31","Y","237724831","ROME PRIMARY CARE ASSOCIATES","1977572779","GA974207-6055","ALICE","SNYDER","260 HIGHLAND AVE","","PORT JANE","OK","73126","6967044400","4757017878"
"MEDICAID","4220916147","522803039070","GAU7079478610","LINDSAY ALLEN","M","2007-09-21","3817 BROOK CT","","WEST VICKIE","GA","30183","CARROLL","ATLANTA","","","","English","2025-11-01","9999-12-31","Y","435496197","BREMEN HEALTHCARE GROUP","5164605943","GA104671-0619","SARA","HENRY","1447 RIVER LN","","LAKE MARY","TX","78539","3158848156","7804321244"
"MEDICAID","8321815279","763959106569","GAU7802979270","CHRISTINA S KIM","F","2009-03-23","3732 ELM BLVD","","WILSONLAND","GA","30183","CARROLL","ATLANTA","","","","English","2025-11-01","9999-12-31","Y","435496197","BREMEN HEALTH SERVICES INC","5164605943","GA104671-0619","ELIZABETH","MARTIN","7483 PARK DR","","MENDEZTON","TX","78539","4502477696","8016721460"
"MEDICAID","3682052221","477991147610","GAU9570919231","DOUGLAS G HARPER","F","1977-02-28","7805 WASHINGTON RD","","JUSTINFORT","GA","30196","CARROLL","ATLANTA","5039771625","","","English","2025-11-01","9999-12-31","Y","435496197","MARIETTA HEALTHCARE GROUP","5164605943","GA104671-0619","ASHLEY","RUSSELL","3635 RIDGE LN","","EAST DAWN","TX","78539","3396565980","2346854663"
"MEDICAID","2710082297","127832206893","GAU8304134785","BLAKE E PECK","M","2017-08-22","1404 AZALEA RD","","RYANVILLE","GA","30153","CARROLL","ATLANTA","6163532174","","","English","2024-04-21","9999-12-31","Y","444869769","ATLANTA CARE CLINIC","9921645959","GAP27570701172-4929","BRIAN","WRIGHT","1062 PARK HWY","","CORTEZBOROUGH","GA","30180","8954493432",""
"MEDICAID","2080541900","115931035145","GAU4583548755","KATIE LOPEZ","F","1981-11-14","8474 SUNSET ST","","SOUTH TIFFANYTON","GA","30122","CARROLL","ATLANTA","9394917702","","","English","2024-04-21","9999-12-31","Y","444869769","MARIETTA HEALTHCARE GROUP","9921645959","GAP27570701172-4929","FERNANDO","DENNIS","7456 HIGHLAND WAY","","HAMILTONBURGH","GA","30180","8323503357",""
"MEDICAID","5169362167","145743426331","GAU8914072658","JASON F STEWART","F","1976-12-25","2620 DOGWOOD PKWY","Unit 195","SMITHFORT","GA","30140","PAULDING","ATLANTA","2974374548","","","English","2024-04-24","9999-12-31","Y","635300635","ATLANTA FAMILY MEDICINE","7545852414","GA915941-2804","PATRICIA","HARRIS","272 HILL CT","","NEW CARLOSMOUTH","GA","30290","2162715553","9337803922"
"MEDICAID","8126413382","911304000375","GAU5912474730","ASHLEY FRY","M","2012-05-18","7437 DOGWOOD LN","Apt 150","NEW TAMMY","GA","30180","CARROLL","ATLANTA","","","","English","2024-04-24","9999-12-31","Y","455326707","VILLA RICA CARE CLINIC","9575762466","GAP16374918226-5803","CHRISTINA","NGUYEN","8229 MAIN PL","Unit 225","CARLOSBURGH","GA","30180","5608424376","9627338804"
"MEDICAID","3364924713","810300264501","GAU8602397519","MATTHEW CLEMENTS","F","1995-05-25","9938 PEACHTREE PKWY","","PORT JONATHANTON","GA","30104","PAULDING","ATLANTA","5594668173","","","English","2025-02-01","9999-12-31","Y","570843777","CARROLLTON FAMILY HEALTHCARE CENTER","8410258578","GAP97975804231-4497","DAWN","SMITH","3126 MAPLE BLVD","","LAKE BRENDA","GA","30064","6344716525","8128843629"
"MEDICAID","3263532433","517085305983","GAU5933608308","SANDRA BELL","M","1989-07-16","440 CHURCH BLVD","","LAKE VICKIE","GA","30187","CARROLL","ATLANTA","3939415050","","","English","2025-04-01","9999-12-31","Y","455326707","BOWDON MEDICAL GROUP OF","9575762466","GAP16374918226-5803","STEPHEN","CHRISTIAN","4205 HILL HWY","Ste 232","LAKE SCOTTFURT","GA","30180","8652713119","3839778242"
"MEDICAID","9745700612","977933772680","GAU3885471470","JAMES C SCHNEIDER","M","2016-04-11","6750 MILL PKWY","","PORT MOLLYBOROUGH","GA","30174","CARROLL","ATLANTA","6832603765","","","English","2025-04-01","9999-12-31","Y","455326707","BOWDON MEDICAL ASSOCIATES","9575762466","GAP16374918226-5803","GERALD","JOHNSON","5858 WASHINGTON PKWY","Unit 275","LEWISMOUTH","GA","30180","9589776248","9002121242"
"MEDICAID","6865249019","697276014264","GAU5100470365","PETER HERNANDEZ","M","2022-08-25","304 MAIN TER","","COURTNEYSHIRE","GA","30149","PAULDING","ATLANTA","9865296276","","","English","2024-04-26","9999-12-31","Y","554130963","ATLANTA HEALTHCARE GROUP","6682813266","GAP35832287896-1721","LEONARD","BARRETT","56 LAKE PKWY","Ste 178","LAKE AMANDABERG","GA","30135","5094097486","7706835969"
"MEDICAID","4164482757","198830275234","GAU4509402238","KELLY BROWN","F","2023-05-05","964 LAKE BLVD","","EAST MARYBURGH","GA","30178","PAULDING","ATLANTA","5559737401","","","English","2024-10-04","9999-12-31","Y","152419826","ROME MEDICAL GROUP OF","9891726179","GA147999-7415","DANIEL","LARA","2523 AZALEA BLVD","Unit 96","PORT JENNIFERFORT","IN","46350","9125055119","2646573735"
"MEDICAID","9612456284","267917116230","GAU1324506171","JACK G LEE","F","1989-03-07","2832 MAIN PL","","SOUTH ELIZABETHTOWN","GA","30138","PAULDING","ATLANTA","3954972960","","","English","2026-02-05","9999-12-31","Y","570843777","ATLANTA HEALTH PARTNERS","9145308474","GAP10392070948-9209","DEBORAH","HAWKINS","9610 PIEDMONT TER","","NORTH CODY","GA","30068","8684862976","6072675418"
"MEDICAID","3423235905","261758031808","GAU9270450033","DIANE F GONZALES","F","2000-04-23","7825 MAPLE BLVD","","WEST MICHELLEBOROUGH","GA","30109","CARROLL","ATLANTA","4713176791","","","English","2026-02-01","9999-12-31","Y","455326707","CARROLLTON SURGICAL SPECIALISTS","9575762466","GAP16374918226-5803","JENNIFER","HARRIS","5945 SUNSET BLVD","Ste 270","WEST BARBARA","GA","30180","3374998390","2126321671"
"MEDICAID","8938008744","322387859975","GAU6861439515","MONICA JONES","M","2010-03-05","1987 CHURCH TER","","WEST HEIDI","GA","30117","CARROLL","ATLANTA","6746652814","","","English","2024-10-01","9999-12-31","Y","455326707","BOWDON HEALTH SERVICES INC","9575762466","GAP16374918226-5803","DUSTIN","WILSON","1127 SUNSET CT","Ste 193","PORT SEANHAVEN","GA","30180","7655614998","8499246789"
"MEDICAID","2544026866","670769865253","GAU6982985896","JOHN RICE","F","2008-03-23","4576 PARK BLVD","","EAST FELICIA","GA","30127","CARROLL","ATLANTA","7712578374","","","English","2026-03-01","9999-12-31","Y","435496197","BOWDON CARE CLINIC","2223107046","GA594267-2914","LARRY","ADAMS","2814 MAGNOLIA DR","","WEST COREY","GA","30179","2343411160","9163456954"
"MEDICAID","5018839230","275734985466","GAU6697380123","ANGELA THOMAS","M","2017-09-01","4020 VALLEY HWY","","JACOBMOUTH","GA","30140","PAULDING","ATLANTA","4577783212","","3815472074","English","2026-03-01","9999-12-31","Y","160979760","BOWDON HEALTHCARE GROUP","6179066359","GA113379-9819","MATTHEW","ESTRADA","1621 HIGHLAND PL","Unit 434","LAKE MADELINE","GA","30064","7908853196","9897788473"
"MEDICAID","3377117175","914262975125","GAU1108240859","TAMARA BROWN","M","2024-11-04","5298 RIDGE WAY","","MARTINBERG","GA","30121","PAULDING","ATLANTA","3479694088","","","English","2025-05-01","9999-12-31","Y","551525544","CARROLLTON WELLNESS GROUP","2605714601","GAP15516928090-9695","TRACY","JONES","9020 RIDGE CT","Apt 410","ROBERTBERG","GA","30134","6005115206","7854566236"
"MEDICAID","9036399904","627143340872","GAU8170434462","GAIL S ORTIZ","M","2013-10-10","620 CEDAR DR","","EAST CHRISTOPHERVILLE","GA","30170","PAULDING","ATLANTA","8336397784","","","English","2026-03-06","9999-12-31","Y","635300635","VILLA RICA MEDICAL ASSOCIATES","3360623435","GAP92575802986-5268","KAREN","JONES","5526 PARK LN","Apt 171","SOUTH ERINLAND","GA","30106","8176787344",""
"MEDICAID","2867753474","800008626978","GAU3937409444","AMANDA M MONTGOMERY","F","2014-05-05","3436 MAPLE LN","","SOUTH TANNERSTAD","GA","30167","PAULDING","ATLANTA","5693399723","","","English","2024-06-01","9999-12-31","Y","635300635","TEMPLE FAMILY HEALTHCARE CENTER","3360623435","GAP92575802986-5268","VANESSA","MILLER","9329 HILL PL","Ste 449","NORTH JOSEPHFORT","GA","30106","2092832671",""
"MEDICAID","7750302466","787307552182","GAU6493105959","GEOFFREY CANTU","F","2008-06-18","8456 AZALEA CT","","GABRIELBOROUGH","GA","30169","CARROLL","ATLANTA","8495742721","","","English","2025-06-01","9999-12-31","Y","435496197","TEMPLE HEALTH PARTNERS","2223107046","GA594267-2914","JOHN","FIGUEROA","4270 ELM DR","","LAKE JOSHUA","GA","30179","2005107925","9285014704"
"MEDICAID","8567184443","547983107830","GAU3712225478","MITCHELL R THOMAS","M","2013-11-28","5748 ELM CT","","SOUTH TROY","GA","30178","CARROLL","ATLANTA","8544652742","","","English","2025-06-01","9999-12-31","Y","435496197","VILLA RICA MEDICAL ASSOCIATES","2223107046","GA594267-2914","KELLY","WILLIAMS","9078 RIDGE PKWY","","SOUTH GILBERT","GA","30179","9814628988","6874947712"
"MEDICAID","8746799067","692898426938","GAU8774425176","DALE HALL","M","2007-12-19","5911 BROOK TER","","NORTH KARALAND","GA","30174","CARROLL","ATLANTA","8072009396","","","English","2025-06-01","9999-12-31","Y","435496197","BOWDON HEALTH SERVICES INC","2223107046","GA594267-2914","SUSAN","MILLER","2128 CHURCH PL","","NORTH ZACHARY","GA","30179","3429491399","6006737941"
"MEDICAID","9866006923","916569560576","GAU9522717783","PATRICK HART","F","2000-03-23","485 WASHINGTON BLVD","","GRIFFINVILLE","GA","30186","PAULDING","ATLANTA","9753848336","","","English","2026-01-01","9999-12-31","Y","536873813","BREMEN PRIMARY CARE ASSOCIATES","4632990242","GA803945-6136","MICHELLE","CHAVEZ","9108 BROOK LN","","AMANDATOWN","GA","30060","3722108926","4459352650"
"MEDICAID","3390839401","992841426473","GAU7005638056","LISA MACK","F","1996-11-22","3222 MAIN PL","","PORT RYANMOUTH","GA","30100","PAULDING","ATLANTA","4845248415","","","English","2026-02-05","9999-12-31","Y","570843777","BREMEN MEDICAL ASSOCIATES","6669288404","GAP52441690123-7207","DERRICK","TORRES","6309 RIDGE PKWY","","LAKE DANIELLAND","GA","30106","8085286569","3662255351"
"MEDICAID","4002597606","136061139318","GAU9407391147","DAVID S WALKER","M","2023-11-28","8615 MILL ST","","DOYLETOWN","GA","30186","HARALSON","ATLANTA","4815827741","","","English","2024-12-01","9999-12-31","Y","455326707","BOWDON FAMILY HEALTHCARE CENTER","2584546397","GAP22977386255-9354","NATHAN","SCOTT","9998 MAIN PL","Unit 497","RANDALLSIDE","GA","30180","8353025265","7437798735"
"MEDICAID","3243722002","291754436032","GAU3753113961","COURTNEY N ELLIOTT","M","2023-03-06","7110 MAIN TER","","WEST CODY","GA","30170","CARROLL","ATLANTA","5577953460","","","English","2025-02-01","9999-12-31","Y","455326707","CARROLLTON WELLNESS GROUP","9575762466","GAP16374918226-5803","BRUCE","CASTRO","5137 PIEDMONT PKWY","Apt 324","ANDERSONTOWN","GA","30180","7827298486","6467189125"
"MEDICAID","3989875508","861529343224","GAU5456150441","CHARLES BANKS","F","1996-12-12","4637 MAPLE CT","","NEW RANDY","GA","30165","CARROLL","ATLANTA","5802188992","","","English","2024-05-09","9999-12-31","Y","455326707","TEMPLE HEALTHCARE GROUP","9575762466","GAP16374918226-5803","BRUCE","CARNEY","6429 VALLEY BLVD","Apt 145","HERRERACHESTER","GA","30180","4233813992","5294848556"
"MEDICAID","4400340766","625915917184","GAU5822615205","RENEE K PINEDA","F","2012-07-02","5509 MAIN BLVD","","KARENCHESTER","GA","30197","PAULDING","ATLANTA","6393944717","","","English","2024-06-01","9999-12-31","Y","831016710","ATLANTA FAMILY HEALTHCARE CENTER","4769664921","GA989748-5402","DILLON","PARKS","830 CEDAR PL","Apt 440","SANCHEZVIEW","GA","30064","8219863018","4554401049"
"MEDICAID","6604843567","863758704029","GAU6904162419","DEANNA CAMPBELL","F","2009-07-06","4583 ELM DR","","HALLTOWN","GA","30197","CARROLL","ATLANTA","6869064777","","","English","2025-05-01","9999-12-31","Y","927198509","MARIETTA MEDICAL CENTER","7483729565","GA113459-4555","MELISSA","CARROLL","3184 SUNSET BLVD","","LAKE AMANDA","GA","30297","9196076263","4036669971"
"MEDICAID","9073505417","459836695649","GAU2324717714","CHRISTINA F COLE","F","2015-10-11","394 OAK CT","","EAST BILLY","GA","30166","PAULDING","ATLANTA","6254954296","","","English","2025-11-01","9999-12-31","Y","496659375","MARIETTA MEDICAL GROUP OF","8567551671","GAP88783213114-4663","JEFFREY","DAVIS","8320 BROOK WAY","Apt 44","CALEBSTAD","GA","30141","3542591408","4869865597"
"MEDICAID","9247034159","881576469916","GAU6083168576","KAITLIN R VEGA","F","2017-04-12","8409 PEACHTREE PL","","CHRISTOPHERMOUTH","GA","30149","PAULDING","ATLANTA","5829734778","","","English","2025-11-01","9999-12-31","Y","496659375","BOWDON FAMILY MEDICINE","8567551671","GAP88783213114-4663","ALEXIS","CHAPMAN","7877 PIEDMONT LN","Apt 240","EAST MICHAEL","GA","30141","9528131614","2823057889"
"MEDICAID","7945271225","630534036483","GAU3172131797","CHEYENNE REED","F","2015-11-02","6934 LAKE HWY","","LAKE MERCEDES","GA","30197","HARALSON","ATLANTA","7073143961","","","English","2024-05-11","9999-12-31","Y","455326707","ROME CARE CLINIC","2584546397","GAP22977386255-9354","DANIEL","SHEPHERD","6244 HILL CT","Apt 482","LAKE TARA","GA","30180","4649642015","3223134945"
"MEDICAID","9805311740","190827072324","GAU4538072098","VANESSA W GIBSON","F","2008-07-08","5728 CHURCH PKWY","","SONIATOWN","GA","30103","CARROLL","ATLANTA","3004997457","","","English","2026-03-01","9999-12-31","Y","126451176","VILLA RICA MEDICAL ASSOCIATES","4207069837","GAP15238752045-4889","CAMERON","MERCADO","3551 PEACHTREE AVE","","PORT DEREKSHIRE","GA","30135","6668448086",""
"MEDICAID","9119683676","204534895851","GAU7052083681","SAMANTHA HERNANDEZ","F","2008-11-26","7940 SUNSET LN","","LATOYALAND","GA","30167","PAULDING","ATLANTA","4492549176","","","English","2025-06-01","9999-12-31","Y","570843777","TEMPLE MEDICAL CENTER","3852928420","GAP42423966346-7891","ROGER","LOPEZ","6060 PEACHTREE PL","Unit 7","NORTH VICTORIAFURT","GA","30132","9476398970","2546298848"
"MEDICAID","8009008397","855103721815","GAU5308978732","AMANDA E WARD","M","2014-12-16","8868 SUNSET ST","","KIMBERLYTON","GA","30108","CARROLL","ATLANTA","2618641950","","","English","2025-05-01","9999-12-31","Y","126451176","MARIETTA HEALTHCARE GROUP","4207069837","GAP15238752045-4889","MARISSA","MASON","4403 ELM CT","","OLIVIASTAD","GA","30135","2234593533",""
"MEDICAID","6576215901","161025848856","GAU2531343554","DREW WALSH","F","1989-04-03","9629 SUNSET TER","","ANTHONYMOUTH","GA","30111","PAULDING","ATLANTA","8225369690","","","English","2025-05-01","9999-12-31","Y","754779968","MARIETTA HEALTHCARE GROUP","2489525197","GAP27915394734-1274","JACKSON","LOPEZ","1634 HIGHLAND CT","Unit 197","SOUTH JOSEMOUTH","GA","30141","5964808815","5233193329"
"MEDICAID","1031552115","402433939340","GAU3750922389","GREG G COFFEY","F","2023-11-04","1589 RIVER LN","","AARONVIEW","GA","30100","HARALSON","ATLANTA","4112215215","","","English","2025-12-01","9999-12-31","Y","501272947","BREMEN CARE CLINIC","1591157429","GA825425-4124","JULIAN","JONES","6246 MILL LN","","EAST EMILY","GA","30108","2525837925",""
"MEDICAID","3897063524","328361529712","GAU8828291398","YVETTE T MACIAS","F","2011-09-02","707 RIVER TER","","FRANKPORT","GA","30158","PAULDING","ATLANTA","3759899835","","","English","2025-08-01","9999-12-31","Y","570843777","TEMPLE HEALTH PARTNERS","1136392720","GAP17766908956-1208","STEVEN","SCOTT","1325 VALLEY PKWY","Apt 100","LAKE RUSSELL","GA","30141","7202077392","2897465522"
"MEDICAID","2882411759","206168358156","GAU6850014832","MICHEAL SMITH","M","2022-05-13","7172 PINE DR","","HICKMANMOUTH","GA","30112","PAULDING","ATLANTA","6014223444","","","English","2025-11-01","9999-12-31","Y","496659375","MARIETTA HEALTH SERVICES INC","8567551671","GAP88783213114-4663","TIMOTHY","LARA","9763 MAIN CT","Ste 221","CAMPBELLHAVEN","GA","30141","6044871261","3967665271"
"MEDICAID","8074256546","331084043916","GAU9357056145","LINDA THOMAS","M","2016-11-26","6404 HILL TER","","EAST KIMBERLYHAVEN","GA","30136","CARROLL","ATLANTA","4452671814","","","English","2025-04-01","9999-12-31","Y","587865728","MARIETTA HEALTH PARTNERS","1916803122","GA128543-7651","ERICA","RYAN","6517 MAGNOLIA LN","","CYNTHIAMOUTH","GA","30180","2413602640","8046731270"
"MEDICAID","8827736696","177308802903","GAU3397959241","STEVE PAGE","F","2016-08-09","4773 DOGWOOD WAY","","RYANFORT","GA","30176","PAULDING","ATLANTA","3816136881","","","English","2026-02-01","9999-12-31","Y","445208035","ATLANTA MEDICAL GROUP OF","4864404334","GAP47996059010-6962","ERICA","BAKER","1965 PARK BLVD","Unit 147","EAST JOHNTOWN","GA","30064","9499017543","3364637341"
"MEDICAID","5271212344","100691460579","GAU5881230110","AMBER PEREZ","F","2015-02-27","2097 BROOK BLVD","","LAKE ADAMBURY","GA","30195","HARALSON","ATLANTA","","","","English","2025-05-01","9999-12-31","Y","455326707","TEMPLE HEALTHCARE GROUP","2584546397","GAP22977386255-9354","TAMARA","CHAN","420 PIEDMONT DR","Unit 464","PATRICKTON","GA","30180","9854883876","2343074549"
"MEDICAID","9790203031","566243089511","GAU3591586345","RICHARD LARSEN","F","2012-04-01","8220 HILL LN","","LAKE SHANNONVIEW","GA","30122","HARALSON","ATLANTA","","","","English","2026-03-01","9999-12-31","Y","455326707","MARIETTA SURGICAL SPECIALISTS","2584546397","GAP22977386255-9354","NATHAN","BRADY","5385 OAK PL","Unit 386","WEST HEATHERMOUTH","GA","30180","4166275638","5794255946"
"MEDICAID","5884192011","356777852369","GAU7585311180","MICHAEL MCMAHON","F","1992-08-22","1711 MILL AVE","","MARIAHMOUTH","GA","30126","CARROLL","ATLANTA","9045279145","","","English","2025-11-01","9999-12-31","Y","554130963","VILLA RICA FAMILY HEALTHCARE CENTER","6682813266","GAP35832287896-1721","ELIZABETH","HICKS","3615 PIEDMONT WAY","Unit 342","BAILEYFURT","GA","30135","9295796967","9245823902"
"MEDICAID","5546472908","271064981008","GAU9018883279","ROBERT BUTLER","M","2024-06-08","4720 PIEDMONT PKWY","","WEST MARK","GA","30190","CARROLL","ATLANTA","4886885328","","","English","2025-05-01","9999-12-31","Y","691427384","ATLANTA WELLNESS GROUP","7228223328","GA609687-2335","CHRISTINA","JOHNSON","8617 HILL ST","Apt 313","EAST BENJAMINSTAD","GA","30110","5963586830","8184759143"
"MEDICAID","1856815661","622807578346","GAU3627854594","JESSICA WALLACE","F","1992-09-10","2201 OAK RD","","NORTH TYLERBURGH","GA","30151","CARROLL","ATLANTA","8994984278","","","English","2024-09-01","9999-12-31","Y","635300635","BREMEN FAMILY MEDICINE","6004188624","GAP10170953998-6053","JOANNE","JIMENEZ","7116 LAKE PL","Ste 175","RICKYBOROUGH","GA","30117","4643393635","5307794592"
"MEDICAID","5123294907","338664583940","GAU1028119192","PAUL COX","F","2003-02-21","3703 PEACHTREE PL","","JACKSONMOUTH","GA","30103","PAULDING","ATLANTA","6056029036","","","English","2026-01-01","9999-12-31","Y","912393518","MARIETTA MEDICAL CENTER","3436472467","GA458357-1426","PATRICIA","RICHARDS","4455 RIVER TER","Ste 209","MCCULLOUGHBERG","GA","30120","6045601397","2562295084"
"MEDICAID","3754610415","214022328099","GAU1158195280","MARK B ROSS","F","2019-09-11","4431 PIEDMONT HWY","","LAKE DEVIN","GA","30131","CARROLL","ATLANTA","4335333354","","","English","2025-06-01","9999-12-31","Y","435496197","TEMPLE HEALTHCARE GROUP","2359739879","GAP16312737458-2214","TAMMY","MURRAY","6820 HIGHLAND AVE","Ste 413","NEW COLLEEN","GA","30110","6174271616","9276085038"
"MEDICAID","8428650225","868659657106","GAU4787708499","JENNIFER HARRIS","M","2021-03-01","5308 OAK HWY","","NEW ANTHONY","GA","30199","CARROLL","ATLANTA","3016091263","","","English","2024-05-18","9999-12-31","Y","455326707","BREMEN CARE CLINIC","9575762466","GAP16374918226-5803","ANDREW","SCHNEIDER","2010 LINCOLN LN","Ste 127","NEW JORDANMOUTH","GA","30180","5104592528","7242323786"
"MEDICAID","6961260737","761018242265","GAU3681001081","JAY F LEE","M","2015-11-03","4248 FOREST BLVD","","EAST ALEX","GA","30152","HARALSON","ATLANTA","7324535880","","","English","2024-05-18","9999-12-31","Y","455326707","BREMEN MEDICAL CENTER","2584546397","GAP22977386255-9354","DONNA","COX","8701 PEACHTREE HWY","Unit 227","LESTERBURY","GA","30180","6136773836","7903389089"
"MEDICAID","6676020743","921123487152","GAU5383633028","JAMES P RUSSO","F","2010-04-25","1738 LAKE WAY","","NORTH KARENLAND","GA","30165","CARROLL","ATLANTA","2473709316","","","English","2024-10-01","9999-12-31","Y","444869769","TEMPLE HEALTHCARE GROUP","9921645959","GAP27570701172-4929","RONALD","ADAMS","9669 PINE HWY","","JEFFERYBURY","GA","30180","7314986030",""
"MEDICAID","7754137273","328539203503","GAU4782009386","DONNA MONTGOMERY","M","2013-07-06","4273 DOGWOOD DR","","WEST ANTHONY","GA","30103","CARROLL","ATLANTA","8066675576","","","English","2024-05-18","9999-12-31","Y","444869769","TEMPLE HEALTH PARTNERS","9921645959","GAP27570701172-4929","JOY","LEE","7918 DOGWOOD ST","","JONESBURY","GA","30180","5494226927",""
"MEDICAID","9472281293","991086851487","GAU7844879398","RACHEL KELLEY","M","2018-07-22","4848 VALLEY DR","","PORT PATRICK","GA","30164","CARROLL","ATLANTA","9992034470","","","English","2024-08-01","9999-12-31","Y","444869769","CARROLLTON HEALTH PARTNERS","9921645959","GAP27570701172-4929","ANNA","BENSON","357 PEACHTREE WAY","","ROBINSONTON","GA","30180","8573396406",""
"MEDICAID","3166268334","926886195208","GAU4547082979","KATHRYN RUSSELL","F","1977-01-17","9405 RIVER AVE","","NORTH NINATON","GA","30183","HARALSON","ATLANTA","9839024334","","","English","2024-05-18","9999-12-31","Y","455326707","VILLA RICA PRIMARY CARE ASSOCIATES","2584546397","GAP22977386255-9354","REGINALD","MARTIN","9774 MILL BLVD","Apt 282","WILSONBURY","GA","30180","6178592626","6966252113"
"MEDICAID","2296105093","106226666080","GAU5244447950","DAWN LEWIS","F","2023-05-22","6976 MAGNOLIA WAY","","ANTHONYPORT","GA","30142","PAULDING","ATLANTA","4728277408","","","English","2025-03-01","9999-12-31","Y","570843777","BOWDON WELLNESS GROUP","1625361047","GAP87119742431-3841","SAVANNAH","HILL","1418 VALLEY BLVD","Apt 51","ESPINOZAMOUTH","GA","30141","2334397170",""
"MEDICAID","2502008070","827436784960","GAU1547141106","DONALD RODRIGUEZ","F","2009-07-08","7359 HIGHLAND ST","","SOUTH LEROYLAND","GA","30171","PAULDING","ATLANTA","","","","English","2025-09-26","9999-12-31","Y","912393518","CARROLLTON PRIMARY CARE ASSOCIATES","3436472467","GA458357-1426","THOMAS","RHODES","9947 OAK BLVD","Apt 132","SOUTH DAVIDHAVEN","GA","30120","8123017641","2112583129"
"MEDICAID","4626892545","480959590732","GAU5075797557","DENISE EVANS","F","2024-10-27","7236 MILL HWY","","LITTLEVIEW","GA","30184","CARROLL","ATLANTA","4866864217","","","English","2025-05-31","9999-12-31","Y","635300635","MARIETTA SURGICAL SPECIALISTS","3419768939","GAP79309773981-0161","BRANDY","SHELTON","4672 SUNSET ST","Apt 178","KANETON","GA","30117","8893319391","6432285468"
"MEDICAID","4915196432","902141466293","GAU6495136744","MARISSA HAMPTON","M","2012-12-16","9171 DOGWOOD PKWY","","PHAMLAND","GA","30164","CARROLL","ATLANTA","5724246504","","","English","2025-11-01","9999-12-31","Y","709520417","CARROLLTON FAMILY MEDICINE","5244759323","GA650007-5408","TAMMY","BROWN","7204 FOREST BLVD","","NEW STEVENLAND","GA","30134","9997618287","8216937263"
"MEDICAID","7509339919","843667227433","GAU6956994102","CINDY N WILLIAMS","M","2024-11-12","6873 RIDGE PL","","WILLIAMSFURT","GA","30136","CARROLL","ATLANTA","5983672723","","","English","2025-05-01","9999-12-31","Y","927198509","TEMPLE FAMILY MEDICINE","7483729565","GA113459-4555","SHARON","JACKSON","4780 MILL WAY","","GILMORESHIRE","GA","30297","5522369662","8039855282"
"MEDICAID","9683405028","368245607383","GAU3933697033","JEFF ARNOLD","M","2016-07-03","5897 MILL LN","","AMBERMOUTH","GA","30133","PAULDING","ATLANTA","9595325768","","","English","2024-05-22","9999-12-31","Y","912393518","TEMPLE CARE CLINIC","3436472467","GA458357-1426","HEATHER","WEBER","4434 HIGHLAND TER","Apt 347","WEST DEBRA","GA","30120","6405641655","9524787212"
